time,forecastID,tempOut,rh,psea,dir,mag
1690030800,1,40.4,77.98,1014.66,No,2
1690031100,1,40.4,78.09,1014.66,No,2
1690031400,1,40.4,78.07,1014.66,No,2
1690031700,1,40.4,78.26,1014.66,No,2
1690032000,1,40.4,78.44,1014.66,No,2
1690032300,1,40.4,78.39,1014.66,No,2
1690032600,1,40.4,78.71,1014.66,No,2
1690032900,1,40.4,78.7,1014.66,No,2
1690033200,1,40.4,79.06,1014.66,No,2
1690033500,1,40.4,79.62,1014.66,No,2
1690033800,1,40.4,79.84,1014.66,No,2
1690034100,1,40.4,80.2,1014.66,No,2
1690034400,1,40.4,80.29,1014.66,No,2
1690034700,1,40.4,80.06,1014.66,No,2
1690035000,1,40.4,79.95,1014.66,No,2
1690035300,1,40.4,80.06,1014.66,No,2
1690035600,1,40.4,80.16,1014.66,No,2
1690035900,1,40.4,80.25,1014.66,No,2
1690036200,1,40.4,80.21,1014.66,No,2
1690036500,1,40.4,80.25,1014.66,No,2
1690036800,1,40.4,80.3,1014.66,No,2
1690037100,1,40.4,80.29,1014.66,No,2
1690037400,1,40.4,80.38,1014.66,No,2
1690037700,1,40.4,80.33,1014.66,No,2
1690038000,1,40.4,80.36,1014.66,No,2
1690038300,1,40.4,80.41,1014.66,No,2
1690038600,1,40.4,80.36,1014.66,No,2
1690038900,1,40.4,80.41,1014.66,No,2
1690039200,1,40.4,80.25,1014.66,No,2
1690039500,1,40.4,80.16,1014.66,No,2
1690039800,1,40.4,80.19,1014.66,No,2
1690040100,1,40.4,80.22,1014.66,No,2
1690040400,1,40.4,80.15,1014.66,No,2
1690040700,1,40.4,80.4,1014.66,No,2
1690041000,1,40.4,80.35,1014.66,No,2
1690041300,1,40.4,80.27,1014.66,No,2
1690041600,1,40.4,80.02,1014.66,No,2
1690041900,1,40.4,79.88,1014.66,No,2
1690042200,1,40.4,79.77,1014.66,No,2
1690042500,1,40.4,79.62,1014.66,No,2
1690042800,1,40.4,78.06,1014.66,No,2
1690043100,1,40.4,78.9,1014.66,No,2
1690043400,1,40.4,79.02,1014.66,No,2
1690043700,1,40.4,78.82,1014.66,No,2
1690044000,1,40.4,78.95,1014.66,No,2
1690044300,1,40.4,79.13,1014.66,No,2
1690044600,1,40.4,79.35,1014.66,No,2
1690044900,1,40.4,79.65,1014.66,No,2
1690045200,1,40.4,79.89,1014.66,No,2
1690045500,1,40.4,79.63,1014.66,No,2
1690045800,1,40.4,79.95,1014.66,No,2
1690046100,1,40.4,80.16,1014.66,No,2
1690046400,1,40.4,80.04,1014.66,No,2
1690046700,1,40.4,79.92,1014.66,No,2
1690047000,1,40.4,80.03,1014.66,No,2
1690047300,1,40.4,79.63,1014.66,No,2
1690047600,1,40.4,79.35,1014.66,No,2
1690047900,1,40.4,79.48,1014.66,No,2
1690048200,1,40.4,79.47,1014.66,No,2
1690048500,1,40.4,79.03,1014.66,No,2
1690048800,1,40.4,79.05,1014.66,No,2
1690049100,1,40.4,78.96,1014.66,No,2
1690049400,1,40.4,78.77,1014.66,No,2
1690049700,1,40.4,78.81,1014.66,No,2
1690050000,1,40.4,78.83,1014.66,No,2
1690050300,1,40.4,79.21,1014.66,No,2
1690050600,1,40.4,79.19,1014.66,No,2
1690050900,1,40.4,79.41,1014.66,No,2
1690051200,1,40.4,79.49,1014.66,No,2
1690051500,1,40.4,79.61,1014.66,No,2
1690051800,1,40.4,79.89,1014.66,No,2
1690052100,1,40.4,79.62,1014.66,No,2
1690052400,1,40.4,79.34,1014.66,No,2
1690052700,1,40.4,79.41,1014.66,No,2
1690053000,1,40.4,79.19,1014.66,No,2
1690053300,1,40.4,79.11,1014.66,No,2
1690053600,1,40.4,79.44,1014.66,No,2
1690053900,1,40.4,77.01,1014.66,No,2
1690054200,1,40.4,75.33,1014.66,No,2
1690054500,1,40.4,72.41,1014.66,No,2
1690054800,1,40.4,75.86,1014.66,No,2
1690055100,1,40.4,78.04,1014.66,No,2
1690055400,1,40.4,78.43,1014.66,No,2
1690055700,1,40.4,77.85,1014.66,No,2
1690056000,1,40.4,78.12,1014.66,No,2
1690056300,1,40.4,78.25,1014.66,No,2
1690056600,1,40.4,78.39,1014.66,No,2
1690056900,1,40.4,74.93,1014.66,No,2
1690057200,1,40.4,73.26,1014.66,No,2
1690057500,1,40.4,76.52,1014.66,No,2
1690057800,1,40.4,76.69,1014.66,No,2
1690058100,1,40.4,77.52,1014.66,No,2
1690058400,1,40.4,77.75,1014.66,No,2
1690058700,1,40.4,78.19,1014.66,No,2
1690059000,1,40.4,78.34,1014.66,No,2
1690059300,1,40.4,73.37,1014.66,No,2
1690059600,1,40.4,78.54,1014.66,No,2
1690059900,1,40.4,78.28,1014.66,No,2
1690060200,1,40.4,79.2,1014.66,No,2
1690060500,1,40.4,76.4,1014.66,No,2
1690060800,1,40.4,75.34,1014.66,No,2
1690061100,1,40.4,75.82,1014.66,No,2
1690061400,1,40.4,72.49,1014.66,ERROR,0
1690061700,1,40.4,73.87,1014.66,No,2
1690062000,1,40.4,76.14,1014.66,No,2
1690062300,1,40.4,77.87,1014.66,No,2
1690062600,1,40.4,77.61,1014.66,No,2
1690062900,1,40.4,77.7,1014.66,No,2
1690063200,1,40.4,78.41,1014.66,No,2
1690063500,1,40.4,78.71,1014.66,No,2
1690063800,1,40.4,79.06,1014.66,No,2
1690064100,1,40.4,79.4,1014.66,No,2
1690064400,1,40.4,79.95,1014.66,No,2
1690064700,1,40.4,80.0,1014.66,No,2
1690065000,1,40.4,79.77,1014.66,No,2
1690065300,1,40.4,80.07,1014.66,No,2
1690065600,1,40.4,79.72,1014.66,No,2
1690065900,1,40.4,79.47,1014.66,No,2
1690066200,1,40.4,79.08,1014.66,No,2
1690066500,1,40.4,79.13,1014.66,No,2
1690066800,1,40.4,79.82,1014.66,No,2
1690067100,1,40.4,79.28,1014.66,No,2
1690067400,1,40.4,79.59,1014.66,No,2
1690067700,1,40.4,79.87,1014.66,No,2
1690068000,1,40.4,79.31,1014.66,No,2
1690068300,1,40.4,79.12,1014.66,No,2
1690068600,1,40.4,79.66,1014.66,No,2
1690068900,1,40.4,79.18,1014.66,No,2
1690069200,1,40.4,79.19,1014.66,No,2
1690069500,1,40.4,79.31,1014.66,No,2
1690069800,1,40.4,79.18,1014.66,No,2
1690070100,1,40.4,79.67,1014.66,No,2
1690070400,1,40.4,79.37,1014.66,No,2
1690070700,1,40.4,79.22,1014.66,No,2
1690071000,1,40.4,78.93,1014.66,No,2
1690071300,1,40.4,79.01,1014.66,No,2
1690071600,1,40.4,78.42,1014.66,No,2
1690071900,1,40.4,78.15,1014.66,No,2
1690072200,1,40.4,77.85,1014.66,No,2
1690072500,1,40.4,77.63,1014.66,No,2
1690072800,1,40.4,77.64,1014.66,No,2
1690073100,1,40.4,77.38,1014.66,No,2
1690073400,1,40.4,77.23,1014.66,No,2
1690073700,1,40.4,76.48,1014.66,No,2
1690074000,1,40.4,75.09,1014.66,No,2
1690074300,1,40.4,74.8,1014.66,No,2
1690074600,1,40.4,75.71,1014.66,No,2
1690074900,1,40.4,75.07,1014.66,No,2
1690075200,1,40.4,75.05,1014.66,No,2
1690075500,1,40.4,76.86,1014.66,No,2
1690075800,1,40.4,76.6,1014.66,No,2
1690076100,1,40.4,77.8,1014.66,No,2
1690076400,1,40.4,76.68,1014.66,No,2
1690076700,1,40.4,77.91,1014.66,No,2
1690077000,1,40.4,77.43,1014.66,No,2
1690077300,1,40.4,78.36,1014.66,No,2
1690077600,1,40.4,79.18,1014.66,No,2
1690077900,1,40.4,79.92,1014.66,No,2
1690078200,1,40.4,80.18,1014.66,No,2
1690078500,1,40.4,80.19,1014.66,No,2
1690078800,1,40.4,79.55,1014.66,No,2
1690079100,1,40.4,80.37,1014.66,No,2
1690079400,1,40.4,80.34,1014.66,No,2
1690079700,1,40.4,80.49,1014.66,No,2
1690080000,1,40.4,78.08,1014.66,No,2
1690080300,1,40.4,79.78,1014.66,No,2
1690080600,1,40.4,79.33,1014.66,No,2
1690080900,1,40.4,78.41,1014.66,No,2
1690081200,1,40.4,79.49,1014.66,No,2
1690081500,1,40.4,80.14,1014.66,No,2
1690081800,1,40.4,78.39,1014.66,No,2
1690082100,1,40.4,79.54,1014.66,No,2
1690082400,1,40.4,79.87,1014.66,No,2
1690082700,1,40.4,79.22,1014.66,No,2
1690083000,1,40.4,78.12,1014.66,No,2
1690083300,1,40.4,79.24,1014.66,No,2
1690083600,1,40.4,78.59,1014.66,No,2
1690083900,1,40.4,79.13,1014.66,No,2
1690084200,1,40.4,78.89,1014.66,No,2
1690084500,1,40.4,79.22,1014.66,No,2
1690084800,1,40.4,79.73,1014.66,No,2
1690085100,1,40.4,79.07,1014.66,No,2
1690085400,1,40.4,78.79,1014.66,No,2
1690085700,1,40.4,78.72,1014.66,No,2
1690086000,1,40.4,78.62,1014.66,No,2
1690086300,1,40.4,77.21,1014.66,No,2
1690086600,1,40.4,78.56,1014.66,No,2
1690086900,1,40.4,78.65,1014.66,No,2
1690087200,1,40.4,78.14,1014.66,No,2
1690087500,1,40.4,78.56,1014.66,No,2
1690087800,1,40.4,78.62,1014.66,No,2
1690088100,1,40.4,78.4,1014.66,No,2
1690088400,1,40.4,77.98,1014.66,No,2
1690088700,1,40.4,78.14,1014.66,No,2
1690089000,1,40.4,78.05,1014.66,No,2
1690089300,1,40.4,77.44,1014.66,No,2
1690089600,1,40.4,77.33,1014.66,No,2
1690089900,1,40.4,77.0,1014.66,No,2
1690090200,1,40.4,77.11,1014.66,No,2
1690090500,1,40.4,76.94,1014.66,No,2
1690090800,1,40.4,76.46,1014.66,No,2
1690091100,1,40.4,76.68,1014.66,No,2
1690091400,1,40.4,76.6,1014.66,No,2
1690091700,1,40.4,76.95,1014.66,No,2
1690092000,1,40.4,77.0,1014.66,No,2
1690092300,1,40.4,77.13,1014.66,No,2
1690092600,1,40.4,77.9,1014.66,No,2
1690092900,1,40.4,77.87,1014.66,No,2
1690093200,1,40.4,76.87,1014.66,No,2
1690093500,1,40.4,76.91,1014.66,No,2
1690093800,1,40.4,76.69,1014.66,No,2
1690094100,1,40.4,76.67,1014.66,No,2
1690094400,1,40.4,76.84,1014.66,No,2
1690094700,1,40.4,76.95,1014.66,No,2
1690095000,1,40.4,76.73,1014.66,No,2
1690095300,1,40.4,76.43,1014.66,No,2
1690095600,1,40.4,76.43,1014.66,No,2
1690095900,1,40.4,76.84,1014.66,No,2
1690096200,1,40.4,77.04,1014.66,No,2
1690096500,1,40.4,77.66,1014.66,No,2
1690096800,1,40.4,77.88,1014.66,No,2
1690097100,1,40.4,77.85,1014.66,No,2
1690097400,1,40.4,77.61,1014.66,No,2
1690097700,1,40.4,77.45,1014.66,No,2
1690098000,1,40.4,77.3,1014.66,No,2
1690098300,1,40.4,77.18,1014.66,No,2
1690098600,1,40.4,76.35,1014.66,No,2
1690098900,1,40.4,76.98,1014.66,No,2
1690099200,1,40.4,77.12,1014.66,No,2
1690099500,1,40.4,77.51,1014.66,No,2
1690099800,1,40.4,79.01,1014.66,No,2
1690100100,1,40.4,79.1,1014.66,No,2
1690100400,1,40.4,77.94,1014.66,No,2
1690100700,1,40.4,76.09,1014.66,No,2
1690101000,1,40.4,75.32,1014.66,No,2
1690101300,1,40.4,75.41,1014.66,No,2
1690101600,1,40.4,74.72,1014.66,No,2
1690101900,1,40.4,73.66,1014.66,No,2
1690102200,1,40.4,73.49,1014.66,No,2
1690102500,1,40.4,73.26,1014.66,No,2
1690102800,1,40.4,72.34,1014.66,No,2
1690103100,1,40.4,72.05,1014.66,No,2
1690103400,1,40.4,71.78,1014.66,No,2
1690103700,1,40.4,71.25,1014.66,No,2
1690104000,1,40.4,70.78,1014.66,No,2
1690104300,1,40.4,71.14,1014.66,No,2
1690104600,1,40.4,70.37,1014.66,No,2
1690104900,1,40.4,73.53,1014.66,No,2
1690105200,1,40.4,74.86,1014.66,No,2
1690105500,1,40.4,75.59,1014.66,No,2
1690105800,1,40.4,76.13,1014.66,No,2
1690106100,1,40.4,76.27,1014.66,No,2
1690106400,1,40.4,73.89,1014.66,No,2
1690106700,1,40.4,71.44,1014.66,No,2
1690107000,1,40.4,69.88,1014.66,No,2
1690107300,1,40.4,69.71,1014.66,No,2
1690107600,1,40.4,70.81,1014.66,No,2
1690107900,1,40.4,73.95,1014.66,No,2
1690108200,1,40.4,71.32,1014.66,No,2
1690108500,1,40.4,70.51,1014.66,No,2
1690108800,1,40.4,69.62,1014.66,No,2
1690109100,1,40.4,69.61,1014.66,No,2
1690109400,1,40.4,69.17,1014.66,No,2
1690109700,1,40.4,70.35,1014.66,No,2
1690110000,1,40.4,72.08,1014.66,No,2
1690110300,1,40.4,76.38,1014.66,No,2
1690110600,1,40.4,77.73,1014.66,No,2
1690110900,1,40.4,78.08,1014.66,No,2
1690111200,1,40.4,78.74,1014.66,No,2
1690111500,1,40.4,78.68,1014.66,No,2
1690111800,1,40.4,78.95,1014.66,No,2
1690112100,1,40.4,78.68,1014.66,No,2
1690112400,1,40.4,80.25,1014.66,No,2
1690112700,1,40.4,76.95,1014.66,No,2
1690113000,1,40.4,77.0,1014.66,No,2
1690113300,1,40.4,76.15,1014.66,No,2
1690113600,1,40.4,76.08,1014.66,No,2
1690113900,1,40.4,76.54,1014.66,No,2
1690114200,1,40.4,76.18,1014.66,No,2
1690114500,1,40.4,75.88,1014.66,No,2
1690114800,1,40.4,75.37,1014.66,No,2
1690115100,1,40.4,75.68,1014.66,No,2
1690115400,1,40.4,72.81,1014.66,No,2
1690115700,1,40.4,71.98,1014.66,No,2
1690116000,1,40.4,71.42,1014.66,No,2
1690116300,1,40.4,71.56,1014.66,No,2
1690116600,1,40.4,71.56,1014.66,No,2
1690116900,1,40.4,72.04,1014.66,No,2
1690117200,1,40.4,72.99,1014.66,No,2
1690117500,1,40.4,71.86,1014.66,No,2
1690117800,1,40.4,71.1,1014.66,No,2
1690118100,1,40.4,70.5,1014.66,No,2
1690118400,1,40.4,71.54,1014.66,No,2
1690118700,1,40.4,70.37,1014.66,No,2
1690119000,1,40.4,70.41,1014.66,No,2
1690119300,1,40.4,70.04,1014.66,No,2
1690119600,1,40.4,70.04,1014.66,No,2
1690119900,1,40.4,73.41,1014.66,No,2
1690120200,1,40.4,73.87,1014.66,No,2
1690120500,1,40.4,74.31,1014.66,No,2
1690120800,1,40.4,72.67,1014.66,No,2
1690121100,1,40.4,72.48,1014.66,No,2
1690121400,1,40.4,71.15,1014.66,No,2
1690121700,1,40.4,71.19,1014.66,No,2
1690122000,1,40.4,71.46,1014.66,No,2
1690122300,1,40.4,70.66,1014.66,No,2
1690122600,1,40.4,70.61,1014.66,No,2
1690122900,1,40.4,70.65,1014.66,No,2
1690123200,1,40.4,69.77,1014.66,No,2
1690123500,1,40.4,70.43,1014.66,No,2
1690123800,1,40.4,70.66,1014.66,No,2
1690124100,1,40.4,72.12,1014.66,No,2
1690124400,1,40.4,71.56,1014.66,No,2
1690124700,1,40.4,74.54,1014.66,No,2
1690125000,1,40.4,74.87,1014.66,No,2
1690125300,1,40.4,75.16,1014.66,No,2
1690125600,1,40.4,75.83,1014.66,No,2
1690125900,1,40.4,75.61,1014.66,No,2
1690126200,1,40.4,76.01,1014.66,No,2
1690126500,1,40.4,76.59,1014.66,No,2
1690126800,1,40.4,77.16,1014.66,No,2
1690127100,1,40.4,76.96,1014.66,No,2
1690127400,1,40.4,77.33,1014.66,No,2
1690127700,1,40.4,77.92,1014.66,No,2
1690128000,1,40.4,77.84,1014.66,No,2
1690128300,1,40.4,77.45,1014.66,No,2
1690128600,1,40.4,77.84,1014.66,No,2
1690128900,1,40.4,77.3,1014.66,No,2
1690129200,1,40.4,77.08,1014.66,No,2
1690129500,1,40.4,76.88,1014.66,No,2
1690129800,1,40.4,76.71,1014.66,No,2
1690130100,1,40.4,77.1,1014.66,No,2
1690130400,1,40.4,77.95,1014.66,No,2
1690130700,1,40.4,78.21,1014.66,No,2
1690131000,1,40.4,78.54,1014.66,No,2
1690131300,1,40.4,78.41,1014.66,No,2
1690131600,1,40.4,78.73,1014.66,No,2
1690131900,1,40.4,78.99,1014.66,No,2
1690132200,1,40.4,78.56,1014.66,No,2
1690132500,1,40.4,78.76,1014.66,No,2
1690132800,1,40.4,78.77,1014.66,No,2
1690133100,1,40.4,78.38,1014.66,No,2
1690133400,1,40.4,77.73,1014.66,No,2
1690133700,1,40.4,77.2,1014.66,No,2
1690134000,1,40.4,76.96,1014.66,No,2
1690134300,1,40.4,76.77,1014.66,No,2
1690134600,1,40.4,77.28,1014.66,No,2
1690134900,1,40.4,77.66,1014.66,No,2
1690135200,1,40.4,77.53,1014.66,No,2
1690135500,1,40.4,77.96,1014.66,No,2
1690135800,1,40.4,77.87,1014.66,No,2
1690136100,1,40.4,77.49,1014.66,No,2
1690136400,1,40.4,70.95,1014.66,No,2
1690136700,1,40.4,72.45,1014.66,No,2
1690137000,1,40.4,74.9,1014.66,No,2
1690137300,1,40.4,75.27,1014.66,No,2
1690137600,1,40.4,75.64,1014.66,No,2
1690137900,1,40.4,75.74,1014.66,No,2
1690138200,1,40.4,75.53,1014.66,No,2
1690138500,1,40.4,75.65,1014.66,No,2
1690138800,1,40.4,76.61,1014.66,No,2
1690139100,1,40.4,74.15,1014.66,No,2
1690139400,1,40.4,71.59,1014.66,No,2
1690139700,1,40.4,69.78,1014.66,No,2
1690140000,1,40.4,68.8,1014.66,No,2
1690140300,1,40.4,67.71,1014.66,No,2
1690140600,1,40.4,66.91,1014.66,No,2
1690140900,1,40.4,66.61,1014.66,No,2
1690141200,1,40.4,73.38,1014.66,No,2
1690141500,1,40.4,74.76,1014.66,No,2
1690141800,1,40.4,69.42,1014.66,No,2
1690142100,1,40.4,71.85,1014.66,No,2
1690142400,1,40.4,71.15,1014.66,No,2
1690142700,1,40.4,71.19,1014.66,No,2
1690143000,1,40.4,70.42,1014.66,No,2
1690143300,1,40.4,69.77,1014.66,No,2
1690143600,1,40.4,69.37,1014.66,No,2
1690143900,1,40.4,69.21,1014.66,No,2
1690144200,1,40.4,68.37,1014.66,No,2
1690144500,1,40.4,68.35,1014.66,No,2
1690144800,1,40.4,68.16,1014.66,No,2
1690145100,1,40.4,67.23,1014.66,No,2
1690145400,1,40.4,66.84,1014.66,No,2
1690145700,1,40.4,66.54,1014.66,No,2
1690146000,1,40.4,66.58,1014.66,No,2
1690146300,1,40.4,66.29,1014.66,No,2
1690146600,1,40.4,65.6,1014.66,No,2
1690146900,1,40.4,65.5,1014.66,No,2
1690147200,1,40.4,68.85,1014.66,No,2
1690147500,1,40.4,69.73,1014.66,No,2
1690147800,1,40.4,70.25,1014.66,No,2
1690148100,1,40.4,71.69,1014.66,No,2
1690148400,1,40.4,72.2,1014.66,No,2
1690148700,1,40.4,72.49,1014.66,No,2
1690149000,1,40.4,73.14,1014.66,No,2
1690149300,1,40.4,74.08,1014.66,No,2
1690149600,1,40.4,74.4,1014.66,No,2
1690149900,1,40.4,74.28,1014.66,No,2
1690150200,1,40.4,74.52,1014.66,No,2
1690150500,1,40.4,74.87,1014.66,No,2
1690150800,1,40.4,74.62,1014.66,No,2
1690151100,1,40.4,74.6,1014.66,No,2
1690151400,1,40.4,74.62,1014.66,No,2
1690151700,1,40.4,74.41,1014.66,No,2
1690152000,1,40.4,74.46,1014.66,No,2
1690152300,1,40.4,74.49,1014.66,No,2
1690152600,1,40.4,74.49,1014.66,No,2
1690152900,1,40.4,74.47,1014.66,No,2
1690153200,1,40.4,74.51,1014.66,No,2
1690153500,1,40.4,75.01,1014.66,No,2
1690153800,1,40.4,75.12,1014.66,No,2
1690154100,1,40.4,75.01,1014.66,No,2
1690154400,1,40.4,74.21,1014.66,No,2
1690154700,1,40.4,74.81,1014.66,No,2
1690155000,1,40.4,75.9,1014.66,No,2
1690155300,1,40.4,76.27,1014.66,No,2
1690155600,1,40.4,76.26,1014.66,No,2
1690155900,1,40.4,76.42,1014.66,No,2
1690156200,1,40.4,76.78,1014.66,No,2
1690156500,1,40.4,76.83,1014.66,No,2
1690156800,1,40.4,77.75,1014.66,No,2
1690157100,1,40.4,76.92,1014.66,No,2
1690157400,1,40.4,75.94,1014.66,No,2
1690157700,1,40.4,75.49,1014.66,No,2
1690158000,1,40.4,75.32,1014.66,No,2
1690158300,1,40.4,77.09,1014.66,No,2
1690158600,1,40.4,76.77,1014.66,No,2
1690158900,1,40.4,76.09,1014.66,No,2
1690159200,1,40.4,75.82,1014.66,No,2
1690159500,1,40.4,77.52,1014.66,No,2
1690159800,1,40.4,75.09,1014.66,No,2
1690160100,1,40.4,75.1,1014.66,No,2
1690160400,1,40.4,75.64,1014.66,No,2
1690160700,1,40.4,75.49,1014.66,No,2
1690161000,1,40.4,72.9,1014.66,No,2
1690161300,1,40.4,74.13,1014.66,No,2
1690161600,1,40.4,75.68,1014.66,No,2
1690161900,1,40.4,76.42,1014.66,No,2
1690162200,1,40.4,76.82,1014.66,No,2
1690162500,1,40.4,76.93,1014.66,No,2
1690162800,1,40.4,76.76,1014.66,No,2
1690163100,1,40.4,76.31,1014.66,No,2
1690163400,1,40.4,76.09,1014.66,No,2
1690163700,1,40.4,76.37,1014.66,No,2
1690164000,1,40.4,76.4,1014.66,No,2
1690164300,1,40.4,76.37,1014.66,No,2
1690164600,1,40.4,76.44,1014.66,No,2
1690164900,1,40.4,76.88,1014.66,No,2
1690165200,1,40.4,76.95,1014.66,No,2
1690165500,1,40.4,76.06,1014.66,No,2
1690165800,1,40.4,76.51,1014.66,No,2
1690166100,1,40.4,76.4,1014.66,No,2
1690166400,1,40.4,76.59,1014.66,No,2
1690166700,1,40.4,76.43,1014.66,No,2
1690167000,1,40.4,76.49,1014.66,No,2
1690167300,1,40.4,76.38,1014.66,No,2
1690167600,1,40.4,76.45,1014.66,No,2
1690167900,1,40.4,76.08,1014.66,No,2
1690168200,1,40.4,75.92,1014.66,No,2
1690168500,1,40.4,75.73,1014.66,No,2
1690168800,1,40.4,75.99,1014.66,No,2
1690169100,1,40.4,75.97,1014.66,No,2
1690169400,1,40.4,75.93,1014.66,No,2
1690169700,1,40.4,75.82,1014.66,No,2
1690170000,1,40.4,75.62,1014.66,No,2
1690170300,1,40.4,75.65,1014.66,No,2
1690170600,1,40.4,75.45,1014.66,No,2
1690170900,1,40.4,74.92,1014.66,No,2
1690171200,1,40.4,74.09,1014.66,No,2
1690171500,1,40.4,74.97,1014.66,No,2
1690171800,1,40.4,74.81,1014.66,No,2
1690172100,1,40.4,74.43,1014.66,No,2
1690172400,1,40.4,74.25,1014.66,No,2
1690172700,1,40.4,74.69,1014.66,No,2
1690173000,1,40.4,74.69,1014.66,No,2
1690173300,1,40.4,74.38,1014.66,No,2
1690173600,1,40.4,74.59,1014.66,No,2
1690173900,1,40.4,74.68,1014.66,No,2
1690174200,1,40.4,74.74,1014.66,No,2
1690174500,1,40.4,74.85,1014.66,No,2
1690174800,1,40.4,74.61,1014.66,No,2
1690175100,1,40.4,75.1,1014.66,No,2
1690175400,1,40.4,74.83,1014.66,No,2
1690175700,1,40.4,74.73,1014.66,No,2
1690176000,1,40.4,74.65,1014.66,No,2
1690176300,1,40.4,74.57,1014.66,No,2
1690176600,1,40.4,74.49,1014.66,No,2
1690176900,1,40.4,74.0,1014.66,No,2
1690177200,1,40.4,74.03,1014.66,No,2
1690177500,1,40.4,73.86,1014.66,No,2
1690177800,1,40.4,73.81,1014.66,No,2
1690178100,1,40.4,73.35,1014.66,No,2
1690178400,1,40.4,73.24,1014.66,No,2
1690178700,1,40.4,73.43,1014.66,No,2
1690179000,1,40.4,73.54,1014.66,No,2
1690179300,1,40.4,73.69,1014.66,No,2
1690179600,1,40.4,73.85,1014.66,No,2
1690179900,1,40.4,73.94,1014.66,No,2
1690180200,1,40.4,73.88,1014.66,No,2
1690180500,1,40.4,74.11,1014.66,No,2
1690180800,1,40.4,74.19,1014.66,No,2
1690181100,1,40.4,74.31,1014.66,No,2
1690181400,1,40.4,74.17,1014.66,No,2
1690181700,1,40.4,74.31,1014.66,No,2
1690182000,1,40.4,74.15,1014.66,No,2
1690182300,1,40.4,74.71,1014.66,No,2
1690182600,1,40.4,75.27,1014.66,No,2
1690182900,1,40.4,74.54,1014.66,No,2
1690183200,1,40.4,74.5,1014.66,No,2
1690183500,1,40.4,74.71,1014.66,No,2
1690183800,1,40.4,74.64,1014.66,No,2
1690184100,1,40.4,74.53,1014.66,No,2
1690184400,1,40.4,74.96,1014.66,No,2
1690184700,1,40.4,74.77,1014.66,No,2
1690185000,1,40.4,75.12,1014.66,No,2
1690185300,1,40.4,74.81,1014.66,No,2
1690185600,1,40.4,74.62,1014.66,No,2
1690185900,1,40.4,74.58,1014.66,No,2
1690186200,1,40.4,74.55,1014.66,No,2
1690186500,1,40.4,74.42,1014.66,No,2
1690186800,1,40.4,74.37,1014.66,No,2
1690187100,1,40.4,74.14,1014.66,No,2
1690187400,1,40.4,74.19,1014.66,No,2
1690187700,1,40.4,73.86,1014.66,No,2
1690188000,1,40.4,73.82,1014.66,No,2
1690188300,1,40.4,73.43,1014.66,No,2
1690188600,1,40.4,73.63,1014.66,No,2
1690188900,1,40.4,73.51,1014.66,No,2
1690189200,1,40.4,73.55,1014.66,No,2
1690189500,1,40.4,73.87,1014.66,No,2
1690189800,1,40.4,73.82,1014.66,No,2
1690190100,1,40.4,73.35,1014.66,No,2
1690190400,1,40.4,73.31,1014.66,No,2
1690190700,1,40.4,72.46,1014.66,No,2
1690191000,1,40.4,72.12,1014.66,No,2
1690191300,1,40.4,72.13,1014.66,No,2
1690191600,1,40.4,73.11,1014.66,No,2
1690191900,1,40.4,73.3,1014.66,No,2
1690192200,1,40.4,72.72,1014.66,No,2
1690192500,1,40.4,73.51,1014.66,No,2
1690192800,1,40.4,73.27,1014.66,No,2
1690193100,1,40.4,72.5,1014.66,No,2
1690193400,1,40.4,70.8,1014.66,No,2
1690193700,1,40.4,70.39,1014.66,No,2
1690194000,1,40.4,69.6,1014.66,No,2
1690194300,1,40.4,69.85,1014.66,No,2
1690194600,1,40.4,70.98,1014.66,No,2
1690194900,1,40.4,71.72,1014.66,No,2
1690195200,1,40.4,72.32,1014.66,No,2
1690195500,1,40.4,73.29,1014.66,No,2
1690195800,1,40.4,74.52,1014.66,No,2
1690196100,1,40.4,74.87,1014.66,No,2
1690196400,1,40.4,75.09,1014.66,No,2
1690196700,1,40.4,75.5,1014.66,No,2
1690197000,1,40.4,75.79,1014.66,No,2
1690197300,1,40.4,75.53,1014.66,No,2
1690197600,1,40.4,76.1,1014.66,No,2
1690197900,1,40.4,78.26,1014.66,No,2
1690198200,1,40.4,77.67,1014.66,No,2
1690198500,1,40.4,76.5,1014.66,No,2
1690198800,1,40.4,76.16,1014.66,No,2
1690199100,1,40.4,76.74,1014.66,No,2
1690199400,1,40.4,76.38,1014.66,No,2
1690199700,1,40.4,77.02,1014.66,No,2
1690200000,1,40.4,75.75,1014.66,No,2
1690200300,1,40.4,75.18,1014.66,No,2
1690200600,1,40.4,76.33,1014.66,No,2
1690200900,1,40.4,76.44,1014.66,No,2
1690201200,1,40.4,75.72,1014.66,No,2
1690201500,1,40.4,75.59,1014.66,No,2
1690201800,1,40.4,76.8,1014.66,No,2
1690202100,1,40.4,76.13,1014.66,No,2
1690202400,1,40.4,76.73,1014.66,No,2
1690202700,1,40.4,76.7,1014.66,No,2
1690203000,1,40.4,77.04,1014.66,No,2
1690203300,1,40.4,74.54,1014.66,No,2
1690203600,1,40.4,72.99,1014.66,No,2
1690203900,1,40.4,72.38,1014.66,No,2
1690204200,1,40.4,73.49,1014.66,No,2
1690204500,1,40.4,74.04,1014.66,No,2
1690204800,1,40.4,74.61,1014.66,No,2
1690205100,1,40.4,74.36,1014.66,No,2
